dma_name,dma_id,term,week,score,rank,refresh_date
Alexandria LA,644,Brandon Hunter,2/7/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,2/28/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,3/7/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,3/14/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,3/21/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,3/28/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,4/25/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,5/2/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,5/9/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,5/23/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,7/11/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,7/18/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/1/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/15/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/22/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/29/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,9/26/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,10/17/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,10/31/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,11/7/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,11/21/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,11/28/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,12/12/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,12/19/2021,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,1/2/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,1/30/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,2/6/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,2/20/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,2/27/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,3/13/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,3/20/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,3/27/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,4/10/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,4/24/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,5/15/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,6/12/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,6/26/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,7/24/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,7/31/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/7/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/14/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/21/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/28/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,9/25/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,10/2/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,11/13/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,11/20/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,11/27/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,12/4/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,12/11/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,12/18/2022,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,1/1/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,1/22/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,1/29/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,2/5/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,2/12/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,2/19/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,2/26/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,3/19/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,3/26/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,4/2/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,4/16/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,4/23/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,5/7/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,5/28/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,6/4/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,6/11/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,7/2/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,7/9/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,7/23/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/6/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,8/13/2023,,20,9/14/2023
Alexandria LA,644,Brandon Hunter,9/10/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,9/23/2018,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/7/2018,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/21/2018,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,11/11/2018,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,11/18/2018,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/2/2018,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/9/2018,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/6/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/20/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/27/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/10/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/17/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/10/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/17/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/31/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/7/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,5/19/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,5/26/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/2/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/9/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/16/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/23/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/30/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/21/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/28/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,9/1/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,9/8/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,9/15/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,9/22/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/6/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/20/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,11/10/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/1/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/8/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/22/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/29/2019,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/5/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/12/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/26/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/2/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/9/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/16/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/23/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/22/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/29/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/12/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,5/3/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,5/17/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,5/31/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/7/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/21/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/28/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/12/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/19/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/26/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,8/2/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,8/9/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,8/30/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/4/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/11/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/25/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,11/1/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,11/29/2020,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/17/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/31/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/7/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/21/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/28/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/14/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/4/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/18/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/6/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/27/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/4/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/18/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/25/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,8/1/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,8/15/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,8/22/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,9/5/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,9/19/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/3/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/10/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,11/14/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,11/28/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/5/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/19/2021,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/16/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/20/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/6/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/20/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/10/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/17/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/24/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,5/15/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,5/22/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,5/29/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/5/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/12/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/19/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/3/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/10/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/24/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/31/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,8/14/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,8/28/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/16/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,10/30/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,11/13/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/18/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,12/25/2022,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/8/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,1/15/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,2/19/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/5/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/19/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,3/26/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/9/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/23/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,4/30/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,5/21/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/11/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/18/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,6/25/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/2/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/9/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/23/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,7/30/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,8/6/2023,,20,9/14/2023
Fairbanks AK,745,Brandon Hunter,9/10/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/23/2018,,20,9/14/2023
Glendive MT,798,Brandon Hunter,10/14/2018,,20,9/14/2023
Glendive MT,798,Brandon Hunter,10/21/2018,,20,9/14/2023
Glendive MT,798,Brandon Hunter,11/11/2018,,20,9/14/2023
Glendive MT,798,Brandon Hunter,11/18/2018,,20,9/14/2023
Glendive MT,798,Brandon Hunter,12/9/2018,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/13/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,2/17/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/14/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/21/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/12/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/26/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/2/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/16/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/23/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/30/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/7/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/28/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/11/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/15/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/29/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,10/20/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,11/10/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,12/29/2019,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/12/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/26/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/1/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/15/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/29/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/5/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/12/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/3/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/10/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/21/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/28/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/19/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/26/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/16/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/23/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/30/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/6/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/20/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,11/1/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,11/8/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,12/6/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,12/20/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,12/27/2020,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/10/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/24/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,2/7/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,2/14/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,2/21/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/7/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/14/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/21/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/11/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/18/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/9/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/16/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/13/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/20/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/27/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/25/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/1/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/15/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/29/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/5/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/12/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,10/10/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,10/24/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,11/7/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,11/14/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,11/28/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,12/26/2021,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/9/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/16/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/23/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,2/6/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,2/13/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,2/20/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/13/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/27/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/3/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/1/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/8/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/15/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/22/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/29/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,6/5/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/3/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/10/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/31/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/14/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/21/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/28/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/11/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/18/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,10/2/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,10/9/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,10/16/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,11/27/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,12/18/2022,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/1/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,1/29/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,2/12/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/5/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,3/12/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/9/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/16/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/23/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,4/30/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,5/28/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/2/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/16/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/23/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,7/30/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,8/6/2023,,20,9/14/2023
Glendive MT,798,Brandon Hunter,9/3/2023,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,9/16/2018,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,10/21/2018,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,10/28/2018,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,11/11/2018,15,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,11/18/2018,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,11/25/2018,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,12/2/2018,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,12/9/2018,16,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,12/16/2018,16,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,12/23/2018,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,1/13/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,1/27/2019,27,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,2/3/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,2/10/2019,19,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,3/3/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,3/24/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,3/31/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,4/14/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,5/5/2019,12,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,5/12/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,5/19/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,5/26/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,6/9/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,6/16/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,6/23/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,6/30/2019,13,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,7/7/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,7/14/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,7/21/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,7/28/2019,13,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,8/11/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,8/18/2019,16,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,8/25/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,9/1/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,9/8/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,9/15/2019,14,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,9/22/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,10/6/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,10/13/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,11/10/2019,19,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,12/1/2019,13,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,12/8/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,12/22/2019,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,1/5/2020,11,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,1/26/2020,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,2/2/2020,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,2/9/2020,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,2/16/2020,27,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,2/23/2020,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,3/1/2020,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,3/8/2020,,20,9/14/2023
San Francisco-Oakland-San Jose CA,807,Brandon Hunter,3/15/2020,,20,9/14/2023
